ProductId,OrderID,Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,,,,,
P7317,ORD107316,T-shirt Cotton,Fashion,Generic,Jumia,Cairo,5050.55,1,5050.55,3.4,255,,,,,
P7318,ORD107317,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,18723.77,3,56171.31,3.44,2284,,,,,
P7319,ORD107318,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,18553.12,4,74212.48,3.91,3443,,,,,
P7320,ORD107319,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Cairo,2214.45,3,6643.35,4.1,2547,,,,,
P7321,ORD107320,Adidas Running Shoes,Fashion,Adidas,Jumia,Giza,6174.99,5,30874.95,2.07,3331,,,,,
P7322,ORD107321,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,4388.9,3,13166.7,2.15,4001,,,,,
P7323,ORD107322,Dell Inspiron 3501,Computers,Dell,Souq,Cairo,3831.35,4,15325.4,4.56,4985,,,,,
P7324,ORD107323,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,13603.35,3,40810.05,2.45,2795,,,,,
P7325,ORD107324,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,13355.03,5,66775.15,4.49,926,,,,,
P7326,ORD107325,T-shirt Cotton,Fashion,Generic,Jumia,Casablanca,10522.06,4,42088.24,2.52,3096,,,,,
P7327,ORD107326,iPhone 13,Electronics,Apple,Amazon,Giza,15793.8,1,15793.8,3.31,573,,,,,
P7328,ORD107327,Bluetooth Headset,Accessories,JBL,Souq,Dubai,3601.59,3,10804.77,1.48,4036,,,,,
P7329,ORD107328,T-shirt Cotton,Fashion,Generic,Souq,Alexandria,3179.87,5,15899.35,4.57,3413,,,,,
P7330,ORD107329,T-shirt Cotton,Fashion,Generic,Amazon,Dubai,1212.11,1,1212.11,2.49,610,,,,,
P7331,ORD107330,Nike Air Max,Fashion,Nike,Amazon,Riyadh,8996.32,3,26988.96,4.73,620,,,,,
P7332,ORD107331,Smartwatch FitPro,Wearables,FitPro,Jumia,Cairo,17342.64,1,17342.64,4.94,3595,,,,,
P7333,ORD107332,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Riyadh,16464.33,4,65857.32,1.42,1050,,,,,
P7334,ORD107333,Smartwatch FitPro,Wearables,FitPro,Jumia,Giza,9000.3,1,9000.3,3.79,1086,,,,,
P7335,ORD107334,Samsung Galaxy A14,Electronics,Samsung,Souq,Alexandria,12166.67,4,48666.68,1.41,1630,,,,,
P7336,ORD107335,Dell Inspiron 3501,Computers,Dell,Amazon,Riyadh,17770.2,5,88851,4.73,311,,,,,
P7337,ORD107336,Adidas Running Shoes,Fashion,Adidas,Amazon,Casablanca,18029.96,5,90149.8,2.85,4171,,,,,
P7338,ORD107337,Adidas Running Shoes,Fashion,Adidas,Jumia,Giza,4850.29,4,19401.16,4.16,725,,,,,
P7339,ORD107338,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,15614.62,4,62458.48,1.68,2091,,,,,
P7340,ORD107339,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,18286.3,1,18286.3,1.78,1412,,,,,
P7341,ORD107340,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,18173.56,5,90867.8,1.46,3119,,,,,
P7342,ORD107341,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,18170.03,1,18170.03,1.08,1400,,,,,
P7343,ORD107342,Bluetooth Headset,Accessories,JBL,Jumia,Dubai,14719.62,3,44158.86,4.74,3686,,,,,
P7344,ORD107343,iPhone 13,Electronics,Apple,Jumia,Cairo,5857.06,3,17571.18,2.51,1672,,,,,
P7345,ORD107344,Nike Air Max,Fashion,Nike,Jumia,Giza,7068.24,4,28272.96,2.58,1674,,,,,
P7346,ORD107345,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,6450.04,2,12900.08,4.98,462,,,,,
P7347,ORD107346,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,15755.6,3,47266.8,3.71,3293,,,,,
P7348,ORD107347,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,1574.73,5,7873.65,4.97,1742,,,,,
P7349,ORD107348,Adidas Running Shoes,Fashion,Adidas,Amazon,Casablanca,15965.39,1,15965.39,4.92,3362,,,,,
P7350,ORD107349,iPhone 13,Electronics,Apple,Jumia,Dubai,266.86,5,1334.3,3.85,2147,,,,,
P7351,ORD107350,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,4989.18,5,24945.9,4.18,1631,,,,,
P7352,ORD107351,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,18537.33,4,74149.32,3.48,1454,,,,,
P7353,ORD107352,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,6749.96,2,13499.92,3.53,3227,,,,,
P7354,ORD107353,Dell Inspiron 3501,Computers,Dell,Amazon,Casablanca,829.58,3,2488.74,4.18,3910,,,,,
P7355,ORD107354,Bluetooth Headset,Accessories,JBL,Amazon,Casablanca,8881.47,3,26644.41,1.15,570,,,,,
P7356,ORD107355,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,14670.11,3,44010.33,1.37,2348,,,,,
P7357,ORD107356,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,17504.19,4,70016.76,2.74,1840,,,,,
P7358,ORD107357,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Giza,11008.77,2,22017.54,3.38,3993,,,,,
P7359,ORD107358,HP Pavilion Laptop,Computers,HP,Amazon,Giza,10064.11,5,50320.55,2.3,4399,,,,,
P7360,ORD107359,HP Pavilion Laptop,Computers,HP,Amazon,Cairo,268.3,4,1073.2,1.41,2136,,,,,
P7361,ORD107360,Adidas Running Shoes,Fashion,Adidas,Amazon,Dubai,10550.79,4,42203.16,4.14,4824,,,,,
P7362,ORD107361,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,3674.68,1,3674.68,3.12,4293,,,,,
P7363,ORD107362,iPhone 13,Electronics,Apple,Souq,Giza,19367.47,2,38734.94,1.46,1556,,,,,
P7364,ORD107363,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Alexandria,158,1,158,3.32,1434,,,,,
P7365,ORD107364,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,15172.11,4,60688.44,1.02,2084,,,,,
P7366,ORD107365,iPhone 13,Electronics,Apple,Amazon,Dubai,6276.43,3,18829.29,4.67,4174,,,,,
P7367,ORD107366,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Riyadh,10684.18,4,42736.72,3.67,2320,,,,,
P7368,ORD107367,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,10229.08,1,10229.08,3.78,329,,,,,
P7369,ORD107368,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,2887.47,2,5774.94,1.62,987,,,,,
P7370,ORD107369,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,12563.7,3,37691.1,2.46,3636,,,,,
P7371,ORD107370,iPhone 13,Electronics,Apple,Jumia,Dubai,4821.2,4,19284.8,2.93,3676,,,,,
P7372,ORD107371,Bluetooth Headset,Accessories,JBL,Amazon,Dubai,5386.52,5,26932.6,3.67,154,,,,,
P7373,ORD107372,Smartwatch FitPro,Wearables,FitPro,Souq,Riyadh,2839.25,5,14196.25,2.45,257,,,,,
P7374,ORD107373,Bluetooth Headset,Accessories,JBL,Jumia,Riyadh,4046.21,2,8092.42,2.69,706,,,,,
P7375,ORD107374,Dell Inspiron 3501,Computers,Dell,Souq,Alexandria,15503.02,4,62012.08,4.26,359,,,,,
P7376,ORD107375,iPhone 13,Electronics,Apple,Souq,Cairo,9747,3,29241,1.99,131,,,,,
P7377,ORD107376,HP Pavilion Laptop,Computers,HP,Souq,Dubai,4293.89,1,4293.89,4.97,4713,,,,,
P7378,ORD107377,Samsung Galaxy A14,Electronics,Samsung,Jumia,Dubai,13262.41,5,66312.05,3.84,652,,,,,
P7379,ORD107378,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,9926.34,2,19852.68,1.54,308,,,,,
P7380,ORD107379,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,18689.15,2,37378.3,3.39,2213,,,,,
P7381,ORD107380,Nike Air Max,Fashion,Nike,Jumia,Riyadh,1636.66,4,6546.64,3.61,2139,,,,,
P7382,ORD107381,Nike Air Max,Fashion,Nike,Jumia,Casablanca,1479.9,5,7399.5,1.75,4416,,,,,
P7383,ORD107382,Dell Inspiron 3501,Computers,Dell,Amazon,Giza,14277.74,5,71388.7,3.19,4197,,,,,
P7384,ORD107383,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,14222.2,2,28444.4,4.57,3330,,,,,
P7385,ORD107384,iPhone 13,Electronics,Apple,Souq,Riyadh,15847.62,2,31695.24,4.35,423,,,,,
P7386,ORD107385,iPhone 13,Electronics,Apple,Souq,Dubai,9641.56,3,28924.68,2.36,142,,,,,
P7387,ORD107386,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,3781.18,5,18905.9,3.91,2382,,,,,
P7388,ORD107387,Nike Air Max,Fashion,Nike,Souq,Giza,14317,4,57268,1.08,4438,,,,,
P7389,ORD107388,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,14492.67,3,43478.01,3.72,4496,,,,,
P7390,ORD107389,Nike Air Max,Fashion,Nike,Souq,Riyadh,11570.27,2,23140.54,3.14,3064,,,,,
P7391,ORD107390,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,11022.15,4,44088.6,3.23,2098,,,,,
P7392,ORD107391,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,15893.74,3,47681.22,2.84,4167,,,,,
P7393,ORD107392,Samsung Galaxy A14,Electronics,Samsung,Jumia,Dubai,12211.81,4,48847.24,1.4,1920,,,,,
P7394,ORD107393,iPhone 13,Electronics,Apple,Souq,Riyadh,18513.77,5,92568.85,4.6,3500,,,,,
P7395,ORD107394,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,8219.98,4,32879.92,1.52,2428,,,,,
P7396,ORD107395,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,9940.67,3,29822.01,3.08,2513,,,,,
P7397,ORD107396,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,10633.93,5,53169.65,4.08,682,,,,,
P7398,ORD107397,iPhone 13,Electronics,Apple,Souq,Casablanca,8884.34,2,17768.68,2.21,929,,,,,
P7399,ORD107398,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,14044.69,4,56178.76,2.29,2971,,,,,
P7400,ORD107399,Nike Air Max,Fashion,Nike,Jumia,Giza,11166.89,3,33500.67,1.7,1181,,,,,
P7401,ORD107400,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,3734.39,5,18671.95,1.75,4328,,,,,
P7402,ORD107401,Adidas Running Shoes,Fashion,Adidas,Jumia,Riyadh,2596.87,2,5193.74,1.86,3421,,,,,
P7403,ORD107402,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,5358.17,1,5358.17,2.96,3613,,,,,
P7404,ORD107403,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,6414.71,3,19244.13,3.16,96,,,,,
P7405,ORD107404,Nike Air Max,Fashion,Nike,Jumia,Dubai,3754.71,1,3754.71,3.36,3679,,,,,
P7406,ORD107405,iPhone 13,Electronics,Apple,Jumia,Casablanca,4923.47,3,14770.41,2.9,2678,,,,,
P7407,ORD107406,Adidas Running Shoes,Fashion,Adidas,Souq,Dubai,19180.65,3,57541.95,4.61,1712,,,,,
P7408,ORD107407,Nike Air Max,Fashion,Nike,Souq,Cairo,3898.58,3,11695.74,3.79,3730,,,,,
P7409,ORD107408,Bluetooth Headset,Accessories,JBL,Jumia,Cairo,3898.2,5,19491,4.03,1125,,,,,
P7410,ORD107409,Dell Inspiron 3501,Computers,Dell,Amazon,Giza,10776.85,5,53884.25,4.77,2238,,,,,
P7411,ORD107410,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Cairo,19649.09,5,98245.45,2.35,2158,,,,,
P7412,ORD107411,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,17987.94,4,71951.76,2.09,1465,,,,,
P7413,ORD107412,Nike Air Max,Fashion,Nike,Jumia,Cairo,12405.54,3,37216.62,1.25,2030,,,,,
P7414,ORD107413,HP Pavilion Laptop,Computers,HP,Souq,Dubai,18643.33,3,55929.99,1.37,2907,,,,,
P7415,ORD107414,Bluetooth Headset,Accessories,JBL,Souq,Riyadh,5784.68,5,28923.4,3.07,183,,,,,
P7416,ORD107415,Smartwatch FitPro,Wearables,FitPro,Souq,Dubai,2162.32,5,10811.6,1.02,1792,,,,,
P7417,ORD107416,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,18236.17,3,54708.51,2.86,3257,,,,,
P7418,ORD107417,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,9521.86,2,19043.72,2.72,4576,,,,,
P7419,ORD107418,Nike Air Max,Fashion,Nike,Amazon,Alexandria,7932.56,4,31730.24,1.28,4243,,,,,
P7420,ORD107419,Nike Air Max,Fashion,Nike,Jumia,Cairo,8626.61,4,34506.44,2.53,1662,,,,,
P7421,ORD107420,Bluetooth Headset,Accessories,JBL,Amazon,Casablanca,2699.71,1,2699.71,3.52,4097,,,,,
P7422,ORD107421,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,3432.94,4,13731.76,1.82,3606,,,,,
P7423,ORD107422,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,3579.53,5,17897.65,1.95,4836,,,,,
P7424,ORD107423,Nike Air Max,Fashion,Nike,Jumia,Alexandria,3865.69,1,3865.69,3.46,1730,,,,,
P7425,ORD107424,Dell Inspiron 3501,Computers,Dell,Souq,Dubai,5568.38,2,11136.76,3.47,629,,,,,
P7426,ORD107425,iPhone 13,Electronics,Apple,Amazon,Riyadh,14925.09,5,74625.45,1.09,2090,,,,,
P7427,ORD107426,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,6614.12,3,19842.36,1.98,4088,,,,,
P7428,ORD107427,T-shirt Cotton,Fashion,Generic,Jumia,Casablanca,12988.28,1,12988.28,4.93,3878,,,,,
P7429,ORD107428,Bluetooth Headset,Accessories,JBL,Amazon,Casablanca,1531.36,5,7656.8,1.86,2350,,,,,
P7430,ORD107429,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,3766.03,4,15064.12,4,2726,,,,,
P7431,ORD107430,Nike Air Max,Fashion,Nike,Amazon,Riyadh,3125.4,5,15627,1.51,3532,,,,,
P7432,ORD107431,iPhone 13,Electronics,Apple,Jumia,Riyadh,16353.8,1,16353.8,3.66,3145,,,,,
P7433,ORD107432,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,8883.1,2,17766.2,3.94,3061,,,,,
P7434,ORD107433,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,10143.81,1,10143.81,4.56,3476,,,,,
P7435,ORD107434,Samsung Galaxy A14,Electronics,Samsung,Jumia,Dubai,1446.09,3,4338.27,1.89,4420,,,,,
P7436,ORD107435,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,14936.87,2,29873.74,2.66,2617,,,,,
P7437,ORD107436,Bluetooth Headset,Accessories,JBL,Souq,Casablanca,15930.06,4,63720.24,2.26,3569,,,,,
P7438,ORD107437,Smartwatch FitPro,Wearables,FitPro,Souq,Dubai,6618.72,5,33093.6,2.08,914,,,,,
P7439,ORD107438,Bluetooth Headset,Accessories,JBL,Souq,Riyadh,3375.68,5,16878.4,3.71,4984,,,,,
P7440,ORD107439,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,14058.11,4,56232.44,2.7,3638,,,,,
P7441,ORD107440,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,10352.55,1,10352.55,1.26,3043,,,,,
P7442,ORD107441,iPhone 13,Electronics,Apple,Jumia,Casablanca,16927.81,4,67711.24,3.95,1983,,,,,
P7443,ORD107442,Nike Air Max,Fashion,Nike,Souq,Dubai,7825.26,1,7825.26,2.33,2085,,,,,
P7444,ORD107443,HP Pavilion Laptop,Computers,HP,Souq,Dubai,17360.75,1,17360.75,3.37,3810,,,,,
P7445,ORD107444,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Giza,1042.26,3,3126.78,3.95,1300,,,,,
P7446,ORD107445,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Giza,1737.91,3,5213.73,1.55,65,,,,,
P7447,ORD107446,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,16686.47,3,50059.41,1.3,3255,,,,,
P7448,ORD107447,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,2111.3,1,2111.3,3.3,2229,,,,,
P7449,ORD107448,HP Pavilion Laptop,Computers,HP,Amazon,Alexandria,14639.6,4,58558.4,4.97,174,,,,,
P7450,ORD107449,HP Pavilion Laptop,Computers,HP,Souq,Cairo,18967.26,4,75869.04,3.03,3198,,,,,
P7451,ORD107450,T-shirt Cotton,Fashion,Generic,Amazon,Giza,876.57,4,3506.28,1.95,3097,,,,,
P7452,ORD107451,T-shirt Cotton,Fashion,Generic,Souq,Alexandria,921.24,4,3684.96,3.61,3088,,,,,
P7453,ORD107452,HP Pavilion Laptop,Computers,HP,Souq,Riyadh,7287.22,4,29148.88,1.42,2834,,,,,
P7454,ORD107453,Nike Air Max,Fashion,Nike,Souq,Riyadh,19294.93,1,19294.93,1.82,2414,,,,,
P7455,ORD107454,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,1998.88,1,1998.88,4.34,4884,,,,,
P7456,ORD107455,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Alexandria,18549.79,3,55649.37,4.67,1897,,,,,
P7457,ORD107456,iPhone 13,Electronics,Apple,Amazon,Alexandria,12464.17,5,62320.85,1.78,890,,,,,
P7458,ORD107457,iPhone 13,Electronics,Apple,Souq,Giza,10670.56,4,42682.24,1.51,2274,,,,,
P7459,ORD107458,iPhone 13,Electronics,Apple,Jumia,Dubai,6473.86,4,25895.44,4.88,653,,,,,
P7460,ORD107459,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Dubai,6222.99,2,12445.98,2.04,1706,,,,,
P7461,ORD107460,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,9070.69,2,18141.38,3.64,3040,,,,,
P7462,ORD107461,Smartwatch FitPro,Wearables,FitPro,Jumia,Casablanca,14910.35,5,74551.75,3.67,3691,,,,,
P7463,ORD107462,Nike Air Max,Fashion,Nike,Souq,Cairo,8841.45,2,17682.9,1.03,2599,,,,,
P7464,ORD107463,Adidas Running Shoes,Fashion,Adidas,Jumia,Casablanca,16209.14,5,81045.7,4.08,3520,,,,,
P7465,ORD107464,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,16003,5,80015,1.13,2033,,,,,
P7466,ORD107465,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,10971.33,1,10971.33,1.09,2228,,,,,
P7467,ORD107466,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,17253.13,3,51759.39,2.1,3558,,,,,
P7468,ORD107467,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,16713.94,2,33427.88,3.65,1614,,,,,
P7469,ORD107468,Samsung Galaxy A14,Electronics,Samsung,Amazon,Cairo,11129.22,3,33387.66,4.4,1508,,,,,
P7470,ORD107469,Nike Air Max,Fashion,Nike,Souq,Alexandria,8631.85,5,43159.25,3.71,279,,,,,
P7471,ORD107470,iPhone 13,Electronics,Apple,Amazon,Casablanca,12633.01,1,12633.01,2,4650,,,,,
P7472,ORD107471,Smartwatch FitPro,Wearables,FitPro,Amazon,Alexandria,10803.18,2,21606.36,3.12,1153,,,,,
P7473,ORD107472,T-shirt Cotton,Fashion,Generic,Jumia,Riyadh,3897.57,1,3897.57,2.91,4671,,,,,
P7474,ORD107473,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Giza,1966.26,1,1966.26,2.08,418,,,,,
P7475,ORD107474,HP Pavilion Laptop,Computers,HP,Amazon,Dubai,12765.23,2,25530.46,4.46,4949,,,,,
P7476,ORD107475,T-shirt Cotton,Fashion,Generic,Jumia,Casablanca,12967.11,1,12967.11,3.35,585,,,,,
P7477,ORD107476,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,7424.96,1,7424.96,4.68,297,,,,,
P7478,ORD107477,Bluetooth Headset,Accessories,JBL,Souq,Cairo,4607.97,2,9215.94,2.77,4638,,,,,
P7479,ORD107478,Bluetooth Headset,Accessories,JBL,Amazon,Riyadh,1878.79,2,3757.58,4.08,1939,,,,,
P7480,ORD107479,Dell Inspiron 3501,Computers,Dell,Jumia,Alexandria,3796.8,4,15187.2,1.04,1390,,,,,
P7481,ORD107480,Nike Air Max,Fashion,Nike,Amazon,Riyadh,10734.81,3,32204.43,4.03,612,,,,,
P7482,ORD107481,T-shirt Cotton,Fashion,Generic,Jumia,Alexandria,5599.58,3,16798.74,4.34,3540,,,,,
P7483,ORD107482,Samsung Galaxy A14,Electronics,Samsung,Amazon,Riyadh,8443.34,3,25330.02,2.49,4906,,,,,
P7484,ORD107483,iPhone 13,Electronics,Apple,Jumia,Casablanca,17926.68,1,17926.68,3.92,632,,,,,
P7485,ORD107484,Nike Air Max,Fashion,Nike,Jumia,Casablanca,13471.57,4,53886.28,3.64,1182,,,,,
P7486,ORD107485,Adidas Running Shoes,Fashion,Adidas,Souq,Dubai,6152.54,3,18457.62,1.03,3034,,,,,
P7487,ORD107486,Adidas Running Shoes,Fashion,Adidas,Amazon,Giza,8954.9,3,26864.7,1.73,7,,,,,
P7488,ORD107487,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,783.33,1,783.33,2.81,3862,,,,,
P7489,ORD107488,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,10192.24,2,20384.48,3.01,3205,,,,,
P7490,ORD107489,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,11272.18,5,56360.9,3.72,4526,,,,,
P7491,ORD107490,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,4525.84,2,9051.68,1.81,550,,,,,
P7492,ORD107491,Nike Air Max,Fashion,Nike,Amazon,Riyadh,12538.53,2,25077.06,1.91,34,,,,,
P7493,ORD107492,T-shirt Cotton,Fashion,Generic,Jumia,Casablanca,585.92,1,585.92,2.53,515,,,,,
P7494,ORD107493,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,2056.89,2,4113.78,3.48,1622,,,,,
P7495,ORD107494,Smartwatch FitPro,Wearables,FitPro,Jumia,Riyadh,15722.37,3,47167.11,4.08,612,,,,,
P7496,ORD107495,Dell Inspiron 3501,Computers,Dell,Souq,Riyadh,11976.7,4,47906.8,3.69,3809,,,,,
P7497,ORD107496,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,12494.92,1,12494.92,2.92,857,,,,,
P7498,ORD107497,Smartwatch FitPro,Wearables,FitPro,Amazon,Dubai,5178.85,2,10357.7,4.06,3713,,,,,
P7499,ORD107498,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,5444.65,2,10889.3,3.39,907,,,,,
P7500,ORD107499,Dell Inspiron 3501,Computers,Dell,Amazon,Dubai,17770.63,4,71082.52,3.16,4265,,,,,
P7501,ORD107500,Dell Inspiron 3501,Computers,Dell,Souq,Dubai,10217.95,3,30653.85,4.15,3048,,,,,
P7502,ORD107501,Samsung Galaxy A14,Electronics,Samsung,Jumia,Casablanca,19363.44,1,19363.44,4.98,3744,,,,,
P7503,ORD107502,iPhone 13,Electronics,Apple,Amazon,Riyadh,14659.52,1,14659.52,1.57,2958,,,,,
P7504,ORD107503,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,8665.81,2,17331.62,4.61,653,,,,,
P7505,ORD107504,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,5958.24,3,17874.72,3.87,3251,,,,,
P7506,ORD107505,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,9338.4,2,18676.8,1.01,3136,,,,,
P7507,ORD107506,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,7546.46,2,15092.92,3.44,435,,,,,
P7508,ORD107507,Bluetooth Headset,Accessories,JBL,Souq,Casablanca,219.43,5,1097.15,2.76,4586,,,,,
P7509,ORD107508,Nike Air Max,Fashion,Nike,Souq,Casablanca,6447.5,3,19342.5,3.16,3648,,,,,
P7510,ORD107509,Nike Air Max,Fashion,Nike,Souq,Cairo,9143.33,1,9143.33,4.34,4282,,,,,
P7511,ORD107510,HP Pavilion Laptop,Computers,HP,Souq,Cairo,12723.37,1,12723.37,4.76,1686,,,,,
P7512,ORD107511,Smartwatch FitPro,Wearables,FitPro,Souq,Dubai,7219.8,1,7219.8,1.22,1147,,,,,
P7513,ORD107512,Bluetooth Headset,Accessories,JBL,Souq,Giza,2078.61,4,8314.44,3.07,3346,,,,,
P7514,ORD107513,T-shirt Cotton,Fashion,Generic,Souq,Dubai,5118.71,2,10237.42,3.34,3386,,,,,
P7515,ORD107514,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,14625.73,3,43877.19,1.68,4526,,,,,
P7516,ORD107515,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,15422.35,4,61689.4,4.39,35,,,,,
P7517,ORD107516,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Cairo,12561.6,2,25123.2,2.62,798,,,,,
P7518,ORD107517,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,11582.42,1,11582.42,3.86,510,,,,,
P7519,ORD107518,Adidas Running Shoes,Fashion,Adidas,Souq,Giza,14504.48,5,72522.4,3.41,405,,,,,
P7520,ORD107519,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,13982.06,2,27964.12,3.16,1008,,,,,
P7521,ORD107520,T-shirt Cotton,Fashion,Generic,Amazon,Casablanca,9884.26,4,39537.04,1.46,706,,,,,
P7522,ORD107521,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Casablanca,7322.56,1,7322.56,1.59,1344,,,,,
P7523,ORD107522,Nike Air Max,Fashion,Nike,Amazon,Casablanca,1939.29,3,5817.87,4.11,4894,,,,,
P7524,ORD107523,Nike Air Max,Fashion,Nike,Amazon,Riyadh,17114.47,2,34228.94,1.33,4960,,,,,
P7525,ORD107524,Dell Inspiron 3501,Computers,Dell,Jumia,Casablanca,19530.71,5,97653.55,1.95,4015,,,,,
P7526,ORD107525,Smartwatch FitPro,Wearables,FitPro,Souq,Dubai,16288.08,4,65152.32,1.91,2065,,,,,
P7527,ORD107526,Bluetooth Headset,Accessories,JBL,Amazon,Giza,2346,4,9384,3.6,1643,,,,,
P7528,ORD107527,iPhone 13,Electronics,Apple,Souq,Cairo,4047.58,1,4047.58,1.55,3356,,,,,
P7529,ORD107528,Adidas Running Shoes,Fashion,Adidas,Souq,Cairo,19939.93,1,19939.93,1.58,4640,,,,,
P7530,ORD107529,iPhone 13,Electronics,Apple,Jumia,Giza,19971.56,4,79886.24,2.51,3544,,,,,
P7531,ORD107530,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,9339,3,28017,3.75,4535,,,,,
P7532,ORD107531,Nike Air Max,Fashion,Nike,Souq,Riyadh,15784.11,3,47352.33,4.38,3232,,,,,
P7533,ORD107532,Dell Inspiron 3501,Computers,Dell,Souq,Cairo,1746.86,3,5240.58,4.93,2528,,,,,
P7534,ORD107533,Samsung Galaxy A14,Electronics,Samsung,Souq,Giza,2068.26,1,2068.26,3.18,1536,,,,,
P7535,ORD107534,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,8806.65,3,26419.95,3.9,1576,,,,,
