ProductId,Product,Category,Brand,Price,Rating,Reviews,,,,,
P9046,HP Pavilion Laptop,Computers,HP,17576.69,3.01,50,,,,,
P9047,Dell Inspiron 3501,Computers,Dell,4594.46,2.93,365,,,,,
P9048,iPhone 13,Electronics,Apple,11092.91,2.35,1827,,,,,
P9049,Smartwatch FitPro,Wearables,FitPro,16305.91,2.74,4187,,,,,
P9050,Xiaomi Redmi Note 12,Electronics,Xiaomi,6156.84,1.22,3336,,,,,
P9051,Adidas Running Shoes,Fashion,Adidas,9702.25,4.62,269,,,,,
P9052,Nike Air Max,Fashion,Nike,15065.32,3.43,3478,,,,,
P9053,T-shirt Cotton,Fashion,Generic,16651.83,2.86,99,,,,,
P9054,Xiaomi Redmi Note 12,Electronics,Xiaomi,6230.81,1.69,722,,,,,
P9055,Smartwatch FitPro,Wearables,FitPro,1500.78,1.11,3135,,,,,
P9056,Samsung Galaxy A14,Electronics,Samsung,15767.3,3.84,1803,,,,,
P9057,Samsung Galaxy A14,Electronics,Samsung,19149.94,1.31,2481,,,,,
P9058,Bluetooth Headset,Accessories,JBL,7240.36,1.81,3476,,,,,
P9059,Smartwatch FitPro,Wearables,FitPro,13150.11,2.13,3380,,,,,
P9060,Nike Air Max,Fashion,Nike,19225.6,3.75,4851,,,,,
P9061,Xiaomi Redmi Note 12,Electronics,Xiaomi,380.64,1.46,1229,,,,,
P9062,Smartwatch FitPro,Wearables,FitPro,19613.26,4.21,3416,,,,,
P9063,iPhone 13,Electronics,Apple,14336.13,3.91,3295,,,,,
P9064,Smartwatch FitPro,Wearables,FitPro,18174.08,2.78,3781,,,,,
P9065,Bluetooth Headset,Accessories,JBL,18226.56,1.65,214,,,,,
P9066,T-shirt Cotton,Fashion,Generic,7810.52,1.64,2015,,,,,
P9067,Xiaomi Redmi Note 12,Electronics,Xiaomi,11430.52,2.41,264,,,,,
P9068,Adidas Running Shoes,Fashion,Adidas,16955.48,4.36,1025,,,,,
P9069,HP Pavilion Laptop,Computers,HP,11379.62,3.62,3162,,,,,
P9070,Dell Inspiron 3501,Computers,Dell,8362.6,4.44,4479,,,,,
P9071,Dell Inspiron 3501,Computers,Dell,14266.97,2.63,3254,,,,,
P9072,T-shirt Cotton,Fashion,Generic,6834.77,2.85,2571,,,,,
P9073,HP Pavilion Laptop,Computers,HP,13060.05,4.65,1145,,,,,
P9074,Adidas Running Shoes,Fashion,Adidas,3355.07,2.54,3071,,,,,
P9075,Adidas Running Shoes,Fashion,Adidas,712.12,2.89,4722,,,,,
P9076,Adidas Running Shoes,Fashion,Adidas,2334.06,1.89,4812,,,,,
P9077,Nike Air Max,Fashion,Nike,7670.1,4.79,2156,,,,,
P9078,Smartwatch FitPro,Wearables,FitPro,6373.4,2.22,1845,,,,,
P9079,HP Pavilion Laptop,Computers,HP,16326.84,1.58,2376,,,,,
P9080,iPhone 13,Electronics,Apple,13518.9,2.62,97,,,,,
P9081,Samsung Galaxy A14,Electronics,Samsung,3160.36,4.27,3721,,,,,
P9082,Samsung Galaxy A14,Electronics,Samsung,2855.67,1.45,1799,,,,,
P9083,Samsung Galaxy A14,Electronics,Samsung,13627.82,4.61,649,,,,,
P9084,Samsung Galaxy A14,Electronics,Samsung,7734.14,4.32,876,,,,,
P9085,HP Pavilion Laptop,Computers,HP,19679.46,3.13,2136,,,,,
P9086,Nike Air Max,Fashion,Nike,405.32,4.11,1337,,,,,
P9087,T-shirt Cotton,Fashion,Generic,4549.76,4.59,3609,,,,,
P9088,iPhone 13,Electronics,Apple,8387.99,3.59,1478,,,,,
P9089,T-shirt Cotton,Fashion,Generic,484.25,3.06,4338,,,,,
P9090,T-shirt Cotton,Fashion,Generic,17468.86,2.54,4469,,,,,
P9091,Xiaomi Redmi Note 12,Electronics,Xiaomi,12567.63,3.59,4634,,,,,
P9092,HP Pavilion Laptop,Computers,HP,13836.58,4.57,1290,,,,,
P9093,Adidas Running Shoes,Fashion,Adidas,8527.3,4.85,3403,,,,,
P9094,Nike Air Max,Fashion,Nike,8465.81,2.66,575,,,,,
P9095,Dell Inspiron 3501,Computers,Dell,1526.66,2.18,4777,,,,,
P9096,Xiaomi Redmi Note 12,Electronics,Xiaomi,1714,4.85,4624,,,,,
P9097,Bluetooth Headset,Accessories,JBL,17393.62,1.07,4678,,,,,
P9098,iPhone 13,Electronics,Apple,12061.76,3.98,4677,,,,,
P9099,Smartwatch FitPro,Wearables,FitPro,5714.47,4.75,715,,,,,
P9100,Xiaomi Redmi Note 12,Electronics,Xiaomi,19238.25,1.9,3460,,,,,
P9101,T-shirt Cotton,Fashion,Generic,1886.61,2.72,1175,,,,,
P9102,Smartwatch FitPro,Wearables,FitPro,2445.75,2.09,4711,,,,,
P9103,Xiaomi Redmi Note 12,Electronics,Xiaomi,2032.08,2.3,2790,,,,,
P9104,Bluetooth Headset,Accessories,JBL,12752.17,2.6,4622,,,,,
P9105,Xiaomi Redmi Note 12,Electronics,Xiaomi,13148.01,4.15,714,,,,,
P9106,iPhone 13,Electronics,Apple,15907.04,2.93,2189,,,,,
P9107,Bluetooth Headset,Accessories,JBL,12190.17,1.12,2728,,,,,
P9108,Nike Air Max,Fashion,Nike,1178.53,4.38,4934,,,,,
P9109,Smartwatch FitPro,Wearables,FitPro,15526.35,3.29,2656,,,,,
P9110,Xiaomi Redmi Note 12,Electronics,Xiaomi,6606.31,2.73,2256,,,,,
P9111,Bluetooth Headset,Accessories,JBL,3239.74,3.39,283,,,,,
P9112,Smartwatch FitPro,Wearables,FitPro,18323.88,4.36,94,,,,,
P9113,Smartwatch FitPro,Wearables,FitPro,1490.49,1.9,657,,,,,
P9114,iPhone 13,Electronics,Apple,898.34,1.31,768,,,,,
P9115,T-shirt Cotton,Fashion,Generic,9824.96,2.78,4655,,,,,
P9116,Smartwatch FitPro,Wearables,FitPro,2600.98,2.44,4761,,,,,
P9117,Nike Air Max,Fashion,Nike,13920.68,1.32,2365,,,,,
P9118,Smartwatch FitPro,Wearables,FitPro,7317.76,4.87,949,,,,,
P9119,Samsung Galaxy A14,Electronics,Samsung,2350.38,2,2337,,,,,
P9120,Adidas Running Shoes,Fashion,Adidas,17446.5,2.74,2734,,,,,
P9121,Smartwatch FitPro,Wearables,FitPro,11487.64,3.83,1304,,,,,
P9122,Bluetooth Headset,Accessories,JBL,8730.84,4.5,4992,,,,,
P9123,Dell Inspiron 3501,Computers,Dell,9619.21,2.63,3701,,,,,
P9124,HP Pavilion Laptop,Computers,HP,15426.38,2.27,1943,,,,,
P9125,iPhone 13,Electronics,Apple,4424.68,3.08,3681,,,,,
P9126,iPhone 13,Electronics,Apple,16729.37,4.23,502,,,,,
P9127,Xiaomi Redmi Note 12,Electronics,Xiaomi,11621.38,3.16,3144,,,,,
P9128,Dell Inspiron 3501,Computers,Dell,11672.74,2.91,2218,,,,,
P9129,Bluetooth Headset,Accessories,JBL,1333.27,3.01,3108,,,,,
P9130,iPhone 13,Electronics,Apple,8325.11,1.42,4447,,,,,
P9131,HP Pavilion Laptop,Computers,HP,6376.66,4.7,1795,,,,,
P9132,Dell Inspiron 3501,Computers,Dell,8140.55,1.84,3098,,,,,
P9133,iPhone 13,Electronics,Apple,11260.21,1.63,3523,,,,,
P9134,T-shirt Cotton,Fashion,Generic,19844.11,3.26,2926,,,,,
P9135,HP Pavilion Laptop,Computers,HP,13291.06,4.45,1209,,,,,
P9136,iPhone 13,Electronics,Apple,18470.16,1.59,4582,,,,,
P9137,iPhone 13,Electronics,Apple,17680.99,4.9,878,,,,,
P9138,Adidas Running Shoes,Fashion,Adidas,12355.43,4.83,1826,,,,,
P9139,Xiaomi Redmi Note 12,Electronics,Xiaomi,12285.8,4.81,4196,,,,,
P9140,Xiaomi Redmi Note 12,Electronics,Xiaomi,13214.92,2.39,3943,,,,,
P9141,Bluetooth Headset,Accessories,JBL,8186.31,3.57,4728,,,,,
P9142,Bluetooth Headset,Accessories,JBL,6697.2,3.13,1228,,,,,
P9143,Nike Air Max,Fashion,Nike,15308.02,3.1,2560,,,,,
P9144,Adidas Running Shoes,Fashion,Adidas,12883.55,1.89,3523,,,,,
P9145,Smartwatch FitPro,Wearables,FitPro,7894.38,2.86,1258,,,,,
P9146,HP Pavilion Laptop,Computers,HP,5833.18,4.82,2636,,,,,
P9147,T-shirt Cotton,Fashion,Generic,4674.08,1.23,356,,,,,
P9148,Adidas Running Shoes,Fashion,Adidas,10726.52,1.38,465,,,,,
P9149,Smartwatch FitPro,Wearables,FitPro,12656.45,3.3,1475,,,,,
P9150,Adidas Running Shoes,Fashion,Adidas,6282.3,1.03,150,,,,,
P9151,HP Pavilion Laptop,Computers,HP,19824.23,3.61,2003,,,,,
P9152,iPhone 13,Electronics,Apple,9799.44,2.57,1286,,,,,
P9153,iPhone 13,Electronics,Apple,6984.83,2.88,746,,,,,
P9154,T-shirt Cotton,Fashion,Generic,11975.06,3.88,3039,,,,,
P9155,T-shirt Cotton,Fashion,Generic,14735.95,3.75,2955,,,,,
P9156,Smartwatch FitPro,Wearables,FitPro,1583.2,4.81,1436,,,,,
P9157,Samsung Galaxy A14,Electronics,Samsung,3559.25,3.25,3275,,,,,
P9158,Bluetooth Headset,Accessories,JBL,14348.06,1.76,3229,,,,,
P9159,T-shirt Cotton,Fashion,Generic,6406.77,1.79,4032,,,,,
P9160,Smartwatch FitPro,Wearables,FitPro,10727.09,4.75,435,,,,,
P9161,Samsung Galaxy A14,Electronics,Samsung,6399.19,3.11,4478,,,,,
P9162,Bluetooth Headset,Accessories,JBL,7505.33,1.09,3849,,,,,
P9163,Xiaomi Redmi Note 12,Electronics,Xiaomi,5475.57,2.06,2474,,,,,
P9164,Dell Inspiron 3501,Computers,Dell,11354.27,3.08,4252,,,,,
P9165,Bluetooth Headset,Accessories,JBL,2532.83,2.5,1170,,,,,
P9166,Xiaomi Redmi Note 12,Electronics,Xiaomi,11937.13,4.7,4214,,,,,
P9167,Dell Inspiron 3501,Computers,Dell,7892.7,1.26,4998,,,,,
P9168,Smartwatch FitPro,Wearables,FitPro,1257.81,2.52,4071,,,,,
P9169,iPhone 13,Electronics,Apple,19582.44,4.32,4357,,,,,
P9170,Nike Air Max,Fashion,Nike,2843.87,2.18,4941,,,,,
P9171,Samsung Galaxy A14,Electronics,Samsung,16099.58,4,2769,,,,,
P9172,iPhone 13,Electronics,Apple,7474.1,4.33,653,,,,,
P9173,Samsung Galaxy A14,Electronics,Samsung,3394.46,3.38,2826,,,,,
P9174,Adidas Running Shoes,Fashion,Adidas,8344.1,3.28,702,,,,,
P9175,Bluetooth Headset,Accessories,JBL,10312.89,1.3,1403,,,,,
P9176,T-shirt Cotton,Fashion,Generic,17295.44,3.66,4813,,,,,
P9177,Dell Inspiron 3501,Computers,Dell,4641.34,3.34,4682,,,,,
P9178,Adidas Running Shoes,Fashion,Adidas,12163.99,2.14,1920,,,,,
P9179,Xiaomi Redmi Note 12,Electronics,Xiaomi,13340.7,3.26,2277,,,,,
P9180,Smartwatch FitPro,Wearables,FitPro,14179.08,2.04,2962,,,,,
P9181,Smartwatch FitPro,Wearables,FitPro,6004.75,4.86,4761,,,,,
P9182,iPhone 13,Electronics,Apple,15150.69,3.31,3333,,,,,
P9183,HP Pavilion Laptop,Computers,HP,19163.13,3.76,4632,,,,,
P9184,Dell Inspiron 3501,Computers,Dell,852.7,2.19,2297,,,,,
P9185,Dell Inspiron 3501,Computers,Dell,2680.51,2.01,3335,,,,,
P9186,HP Pavilion Laptop,Computers,HP,13164.87,2.3,1489,,,,,
P9187,T-shirt Cotton,Fashion,Generic,19109.34,2.7,2939,,,,,
P9188,T-shirt Cotton,Fashion,Generic,10887.09,3.86,1062,,,,,
P9189,Bluetooth Headset,Accessories,JBL,13214.28,1.53,1171,,,,,
P9190,Smartwatch FitPro,Wearables,FitPro,11624.21,1.53,1186,,,,,
P9191,Adidas Running Shoes,Fashion,Adidas,13148.56,3.84,1304,,,,,
P9192,Adidas Running Shoes,Fashion,Adidas,14576.98,4.41,222,,,,,
P9193,Smartwatch FitPro,Wearables,FitPro,10283.44,2.47,3259,,,,,
P9194,HP Pavilion Laptop,Computers,HP,4992.77,1.15,3159,,,,,
P9195,Samsung Galaxy A14,Electronics,Samsung,12145.42,2.35,1226,,,,,
P9196,Adidas Running Shoes,Fashion,Adidas,4486,1.89,1162,,,,,
P9197,Dell Inspiron 3501,Computers,Dell,3255.24,1.71,2512,,,,,
P9198,HP Pavilion Laptop,Computers,HP,8128.33,2.06,2174,,,,,
P9199,Nike Air Max,Fashion,Nike,12612.47,3.3,799,,,,,
P9200,Samsung Galaxy A14,Electronics,Samsung,3225.82,3.07,3669,,,,,
P9201,Samsung Galaxy A14,Electronics,Samsung,2675.55,4.16,2301,,,,,
P9202,Smartwatch FitPro,Wearables,FitPro,4989.33,1.76,4540,,,,,
P9203,Dell Inspiron 3501,Computers,Dell,6369.15,4.95,752,,,,,
P9204,Samsung Galaxy A14,Electronics,Samsung,13774.71,3.3,1258,,,,,
P9205,Adidas Running Shoes,Fashion,Adidas,15614.79,1.86,1459,,,,,
P9206,T-shirt Cotton,Fashion,Generic,14963.42,4.22,3103,,,,,
P9207,T-shirt Cotton,Fashion,Generic,6063.43,3.33,2321,,,,,
P9208,HP Pavilion Laptop,Computers,HP,12781.06,3.62,3471,,,,,
P9209,HP Pavilion Laptop,Computers,HP,9028.3,2.53,3244,,,,,
P9210,Bluetooth Headset,Accessories,JBL,15830.29,3.62,3057,,,,,
P9211,iPhone 13,Electronics,Apple,611.77,1.44,4763,,,,,
P9212,Bluetooth Headset,Accessories,JBL,5032.83,2.95,4148,,,,,
P9213,Adidas Running Shoes,Fashion,Adidas,6534.87,1.93,471,,,,,
P9214,Xiaomi Redmi Note 12,Electronics,Xiaomi,19537.86,2.4,4837,,,,,
P9215,Bluetooth Headset,Accessories,JBL,5237.43,2.29,2028,,,,,
P9216,Nike Air Max,Fashion,Nike,2598.56,2.67,1804,,,,,
P9217,Xiaomi Redmi Note 12,Electronics,Xiaomi,13621.89,1.51,411,,,,,
P9218,Xiaomi Redmi Note 12,Electronics,Xiaomi,8492.78,4.87,2397,,,,,
P9219,Bluetooth Headset,Accessories,JBL,1700.58,1.75,854,,,,,
P9220,HP Pavilion Laptop,Computers,HP,14631.14,1.37,1455,,,,,
P9221,T-shirt Cotton,Fashion,Generic,1818.23,2.58,4192,,,,,
P9222,Dell Inspiron 3501,Computers,Dell,14797.67,3.37,1057,,,,,
P9223,Xiaomi Redmi Note 12,Electronics,Xiaomi,12384.14,2.81,1870,,,,,
P9224,Samsung Galaxy A14,Electronics,Samsung,14821.9,3.43,4727,,,,,
P9225,Bluetooth Headset,Accessories,JBL,9234.43,2.34,3395,,,,,
P9226,Samsung Galaxy A14,Electronics,Samsung,13872.91,1.02,1630,,,,,
P9227,HP Pavilion Laptop,Computers,HP,2537.23,4.73,2237,,,,,
P9228,T-shirt Cotton,Fashion,Generic,18543.67,1.33,393,,,,,
P9229,Smartwatch FitPro,Wearables,FitPro,15642.53,4.15,2501,,,,,
P9230,Smartwatch FitPro,Wearables,FitPro,10289.45,3.72,3441,,,,,
P9231,T-shirt Cotton,Fashion,Generic,18564,2,4622,,,,,
P9232,iPhone 13,Electronics,Apple,8316.84,4.31,400,,,,,
P9233,Smartwatch FitPro,Wearables,FitPro,12026.19,3.06,4691,,,,,
P9234,Smartwatch FitPro,Wearables,FitPro,19301.26,4.02,4155,,,,,
P9235,Adidas Running Shoes,Fashion,Adidas,15263.06,1.03,2123,,,,,
P9236,HP Pavilion Laptop,Computers,HP,3686.6,4.15,786,,,,,
P9237,Nike Air Max,Fashion,Nike,13187.2,1.2,362,,,,,
P9238,Adidas Running Shoes,Fashion,Adidas,18084.94,1.52,2925,,,,,
P9239,Adidas Running Shoes,Fashion,Adidas,6015.86,1.89,631,,,,,
P9240,Dell Inspiron 3501,Computers,Dell,13050.69,4.07,1547,,,,,
P9241,Nike Air Max,Fashion,Nike,5940.73,3.27,3643,,,,,
P9242,Bluetooth Headset,Accessories,JBL,10368.08,2.08,472,,,,,
P9243,Nike Air Max,Fashion,Nike,14299.7,2.24,2609,,,,,
P9244,Xiaomi Redmi Note 12,Electronics,Xiaomi,5530.68,1.1,4881,,,,,
P9245,iPhone 13,Electronics,Apple,3933.64,4.66,2437,,,,,
P9246,Bluetooth Headset,Accessories,JBL,3794.53,1.72,1042,,,,,
P9247,Nike Air Max,Fashion,Nike,12817.22,2.79,384,,,,,
P9248,Smartwatch FitPro,Wearables,FitPro,1770.63,1.96,3742,,,,,
P9249,HP Pavilion Laptop,Computers,HP,14121.93,1.43,2728,,,,,
P9250,Smartwatch FitPro,Wearables,FitPro,14949.55,1.12,1682,,,,,
P9251,HP Pavilion Laptop,Computers,HP,6559.05,2.56,2763,,,,,
P9252,Nike Air Max,Fashion,Nike,1643.32,1.67,4859,,,,,
P9253,Bluetooth Headset,Accessories,JBL,8783.46,2.58,1284,,,,,
P9254,HP Pavilion Laptop,Computers,HP,7298.15,3.66,1602,,,,,
P9255,Samsung Galaxy A14,Electronics,Samsung,6121.53,1.65,3491,,,,,
P9256,iPhone 13,Electronics,Apple,11327.89,4.12,4414,,,,,
P9257,T-shirt Cotton,Fashion,Generic,8248.74,4.76,835,,,,,
P9258,iPhone 13,Electronics,Apple,4635.22,4.98,247,,,,,
P9259,Samsung Galaxy A14,Electronics,Samsung,17880.77,4.58,3511,,,,,
P9260,iPhone 13,Electronics,Apple,4533.2,4.24,2423,,,,,
P9261,Nike Air Max,Fashion,Nike,10221.66,2.1,1651,,,,,
P9262,T-shirt Cotton,Fashion,Generic,17216.38,3.55,4546,,,,,
P9263,Smartwatch FitPro,Wearables,FitPro,14693.54,2.58,3420,,,,,
P9264,Adidas Running Shoes,Fashion,Adidas,8678.79,2.96,3963,,,,,
P9265,Nike Air Max,Fashion,Nike,14795.54,2.4,3955,,,,,
P9266,Smartwatch FitPro,Wearables,FitPro,11468.03,2.45,2719,,,,,
P9267,Adidas Running Shoes,Fashion,Adidas,3535.17,4.76,706,,,,,
P9268,Adidas Running Shoes,Fashion,Adidas,7683.53,2.59,3065,,,,,
P9269,Nike Air Max,Fashion,Nike,4591.08,2.8,322,,,,,
P9270,Samsung Galaxy A14,Electronics,Samsung,3859.11,2.76,2574,,,,,
P9271,iPhone 13,Electronics,Apple,7510.67,1.13,533,,,,,
P9272,Dell Inspiron 3501,Computers,Dell,9409.88,3.87,3753,,,,,
P9273,Nike Air Max,Fashion,Nike,14761.62,3.49,1476,,,,,
P9274,T-shirt Cotton,Fashion,Generic,17216.17,4.33,3246,,,,,
P9275,Bluetooth Headset,Accessories,JBL,6166.18,5,4312,,,,,
P9276,Bluetooth Headset,Accessories,JBL,9314.83,1.03,285,,,,,
P9277,Smartwatch FitPro,Wearables,FitPro,3638.21,1.14,719,,,,,
P9278,Nike Air Max,Fashion,Nike,10782.77,3.15,4662,,,,,
P9279,Xiaomi Redmi Note 12,Electronics,Xiaomi,11558.17,2.92,2688,,,,,
P9280,Smartwatch FitPro,Wearables,FitPro,3251.16,2.72,3171,,,,,
P9281,HP Pavilion Laptop,Computers,HP,18994.97,3.54,1095,,,,,
P9282,T-shirt Cotton,Fashion,Generic,13524.1,2.29,371,,,,,
P9283,Nike Air Max,Fashion,Nike,12262.28,1.2,254,,,,,
P9284,T-shirt Cotton,Fashion,Generic,6721.76,1.1,1827,,,,,
P9285,iPhone 13,Electronics,Apple,18873.05,2.87,2342,,,,,
P9286,Dell Inspiron 3501,Computers,Dell,2968.98,3.3,4317,,,,,
P9287,Smartwatch FitPro,Wearables,FitPro,278.99,1.85,1877,,,,,
P9288,iPhone 13,Electronics,Apple,11636.48,1.14,1172,,,,,
P9289,Bluetooth Headset,Accessories,JBL,6534.57,1.12,3956,,,,,
P9290,Xiaomi Redmi Note 12,Electronics,Xiaomi,9436.88,1.86,4656,,,,,
P9291,Dell Inspiron 3501,Computers,Dell,10977.06,1.24,2074,,,,,
P9292,HP Pavilion Laptop,Computers,HP,15325.03,2.5,3977,,,,,
P9293,iPhone 13,Electronics,Apple,1496.91,3.82,4381,,,,,
P9294,Xiaomi Redmi Note 12,Electronics,Xiaomi,17208.64,3.39,289,,,,,
P9295,Nike Air Max,Fashion,Nike,10138.04,3.72,453,,,,,
P9296,Bluetooth Headset,Accessories,JBL,16585.41,2.32,1488,,,,,
P9297,iPhone 13,Electronics,Apple,6961.12,4.05,4183,,,,,
P9298,iPhone 13,Electronics,Apple,17145.87,4.5,3978,,,,,
P9299,HP Pavilion Laptop,Computers,HP,358.51,1.52,1550,,,,,
P9300,Dell Inspiron 3501,Computers,Dell,637.32,4.12,4999,,,,,
P9301,Nike Air Max,Fashion,Nike,2389.82,4.66,3492,,,,,
P9302,Dell Inspiron 3501,Computers,Dell,248.66,4.35,755,,,,,
P9303,Nike Air Max,Fashion,Nike,19022.83,3.74,4438,,,,,
P9304,Samsung Galaxy A14,Electronics,Samsung,11648.3,2.83,3257,,,,,
P9305,Samsung Galaxy A14,Electronics,Samsung,10603.16,2.77,4257,,,,,
P9306,T-shirt Cotton,Fashion,Generic,9465.12,4.99,3022,,,,,
P9307,Adidas Running Shoes,Fashion,Adidas,11850.98,1.6,3163,,,,,
P9308,Adidas Running Shoes,Fashion,Adidas,2290.9,2.91,2739,,,,,
P9309,HP Pavilion Laptop,Computers,HP,12694.59,3.14,60,,,,,
P9310,Bluetooth Headset,Accessories,JBL,14739.06,4,209,,,,,
P9311,Dell Inspiron 3501,Computers,Dell,10078.51,1.73,463,,,,,
P9312,Smartwatch FitPro,Wearables,FitPro,8109.28,3.81,2029,,,,,
P9313,Adidas Running Shoes,Fashion,Adidas,17947.4,1.63,3624,,,,,
P9314,Xiaomi Redmi Note 12,Electronics,Xiaomi,19228.25,2.51,3477,,,,,
P9315,T-shirt Cotton,Fashion,Generic,9030.92,2.96,3677,,,,,
P9316,Nike Air Max,Fashion,Nike,6166.65,3.62,4909,,,,,
P9317,Smartwatch FitPro,Wearables,FitPro,10583.45,1.29,2154,,,,,
P9318,Bluetooth Headset,Accessories,JBL,13155.72,2.79,3329,,,,,
P9319,Samsung Galaxy A14,Electronics,Samsung,12974.19,2.65,1174,,,,,
P9320,T-shirt Cotton,Fashion,Generic,1445.66,4.81,3894,,,,,
P9321,Dell Inspiron 3501,Computers,Dell,14571.07,1.95,3517,,,,,
P9322,Nike Air Max,Fashion,Nike,12144.52,3.7,2654,,,,,
P9323,Bluetooth Headset,Accessories,JBL,8206.64,2.84,3705,,,,,
P9324,HP Pavilion Laptop,Computers,HP,17428.73,1.41,2135,,,,,
P9325,Smartwatch FitPro,Wearables,FitPro,2606.77,4.18,4927,,,,,
P9326,iPhone 13,Electronics,Apple,4472.29,1.31,3969,,,,,
P9327,Bluetooth Headset,Accessories,JBL,6699.86,3.71,707,,,,,
P9328,Bluetooth Headset,Accessories,JBL,13363.09,1.85,4222,,,,,
P9329,Xiaomi Redmi Note 12,Electronics,Xiaomi,4534.23,1.96,1009,,,,,
P9330,Xiaomi Redmi Note 12,Electronics,Xiaomi,15356.23,2.9,3961,,,,,
P9331,Bluetooth Headset,Accessories,JBL,15443.23,1.91,784,,,,,
P9332,iPhone 13,Electronics,Apple,11367.1,3.44,422,,,,,
P9333,Smartwatch FitPro,Wearables,FitPro,18276.49,4.63,3279,,,,,
P9334,Dell Inspiron 3501,Computers,Dell,6870.56,2.47,1715,,,,,
P9335,Dell Inspiron 3501,Computers,Dell,7554.08,2.42,3028,,,,,
P9336,Dell Inspiron 3501,Computers,Dell,5911.2,1.79,868,,,,,
P9337,Smartwatch FitPro,Wearables,FitPro,4815.77,1.88,226,,,,,
P9338,HP Pavilion Laptop,Computers,HP,4809.45,4.72,3817,,,,,
P9339,T-shirt Cotton,Fashion,Generic,17611.11,2.81,2431,,,,,
P9340,Nike Air Max,Fashion,Nike,1953.52,2.51,4216,,,,,
P9341,Xiaomi Redmi Note 12,Electronics,Xiaomi,1839.64,3.49,2900,,,,,
P9342,Bluetooth Headset,Accessories,JBL,3076.31,4.34,1930,,,,,
P9343,Samsung Galaxy A14,Electronics,Samsung,5219.05,1.44,1017,,,,,
P9344,Bluetooth Headset,Accessories,JBL,11709.73,3.29,64,,,,,
P9345,HP Pavilion Laptop,Computers,HP,16593.16,2.9,1453,,,,,
P9346,Nike Air Max,Fashion,Nike,684.37,2.94,505,,,,,
P9347,T-shirt Cotton,Fashion,Generic,15467.45,4.61,206,,,,,
P9348,iPhone 13,Electronics,Apple,2207.99,4.15,230,,,,,
P9349,Adidas Running Shoes,Fashion,Adidas,13482.89,1.06,4912,,,,,
P9350,T-shirt Cotton,Fashion,Generic,8683.34,2.42,4431,,,,,
P9351,Samsung Galaxy A14,Electronics,Samsung,11100.54,2.37,3793,,,,,
P9352,Dell Inspiron 3501,Computers,Dell,12961.95,2.08,3740,,,,,
P9353,Bluetooth Headset,Accessories,JBL,1263.31,1.16,3660,,,,,
P9354,Xiaomi Redmi Note 12,Electronics,Xiaomi,18490.95,2.51,4820,,,,,
P9355,Nike Air Max,Fashion,Nike,16130,3.49,366,,,,,
P9356,iPhone 13,Electronics,Apple,13104.85,4.7,3993,,,,,
P9357,Xiaomi Redmi Note 12,Electronics,Xiaomi,8924.83,1.76,291,,,,,
P9358,Adidas Running Shoes,Fashion,Adidas,4042.74,2.65,3376,,,,,
P9359,Samsung Galaxy A14,Electronics,Samsung,9726.07,1.98,2716,,,,,
P9360,Nike Air Max,Fashion,Nike,13714.29,3.81,1364,,,,,
P9361,Adidas Running Shoes,Fashion,Adidas,12238.14,4.93,3764,,,,,
P9362,Bluetooth Headset,Accessories,JBL,6812.63,1.66,1128,,,,,
P9363,Xiaomi Redmi Note 12,Electronics,Xiaomi,9848.79,1.54,2164,,,,,
P9364,Adidas Running Shoes,Fashion,Adidas,15626.07,1.44,4863,,,,,
P9365,Samsung Galaxy A14,Electronics,Samsung,16993.95,4.94,4385,,,,,
P9366,Samsung Galaxy A14,Electronics,Samsung,1647.17,4.29,378,,,,,
P9367,Smartwatch FitPro,Wearables,FitPro,13407.23,2.72,563,,,,,
P9368,Adidas Running Shoes,Fashion,Adidas,13706.02,1.19,2480,,,,,
P9369,Bluetooth Headset,Accessories,JBL,3393.12,1.27,1280,,,,,
P9370,Xiaomi Redmi Note 12,Electronics,Xiaomi,16508.01,2.41,951,,,,,
P9371,Smartwatch FitPro,Wearables,FitPro,15278.81,2.64,1889,,,,,
P9372,iPhone 13,Electronics,Apple,8736.03,4.69,472,,,,,
P9373,Xiaomi Redmi Note 12,Electronics,Xiaomi,17986.97,3.43,2314,,,,,
P9374,Dell Inspiron 3501,Computers,Dell,1951.71,3.37,1067,,,,,
P9375,Xiaomi Redmi Note 12,Electronics,Xiaomi,5143.25,1.54,3243,,,,,
P9376,Adidas Running Shoes,Fashion,Adidas,7985.88,3.57,2372,,,,,
P9377,Smartwatch FitPro,Wearables,FitPro,2880.18,3.54,4770,,,,,
P9378,T-shirt Cotton,Fashion,Generic,5970.85,1.05,4449,,,,,
P9379,Bluetooth Headset,Accessories,JBL,3468.03,2.6,4083,,,,,
P9380,T-shirt Cotton,Fashion,Generic,9806.65,2.78,4943,,,,,
P9381,Adidas Running Shoes,Fashion,Adidas,9699.44,2.24,4514,,,,,
P9382,Xiaomi Redmi Note 12,Electronics,Xiaomi,17624.97,4.34,1022,,,,,
P9383,T-shirt Cotton,Fashion,Generic,7817.77,1.56,1869,,,,,
P9384,HP Pavilion Laptop,Computers,HP,14111.72,3.27,2155,,,,,
P9385,T-shirt Cotton,Fashion,Generic,18126.31,2.72,3360,,,,,
P9386,HP Pavilion Laptop,Computers,HP,9893.19,3.8,333,,,,,
P9387,Xiaomi Redmi Note 12,Electronics,Xiaomi,6397.96,1.97,3341,,,,,
