OrderID,ProductId,Platform,City,Quantity,TotalAmount
ORD108739,P8740,Souq,Giza,5,70316
ORD108740,P8741,Souq,Riyadh,3,3536.46
ORD108741,P8742,Jumia,Alexandria,2,35854.26
ORD108742,P8743,Amazon,Dubai,4,56541.04
ORD108743,P8744,Souq,Riyadh,3,32461.86
ORD108744,P8745,Jumia,Riyadh,3,37920.78
ORD108745,P8746,Jumia,Dubai,5,25083.95
ORD108746,P8747,Souq,Dubai,3,38135.1
ORD108747,P8748,Jumia,Giza,2,37922.76
ORD108748,P8749,Amazon,Alexandria,5,4240.15
ORD108749,P8750,Souq,Alexandria,3,46456.02
ORD108750,P8751,Jumia,Casablanca,4,37510.64
ORD108751,P8752,Souq,Cairo,1,12066.83
ORD108752,P8753,Amazon,Cairo,1,12811.76
ORD108753,P8754,Souq,Cairo,5,65769.85
ORD108754,P8755,Souq,Casablanca,5,11348.45
ORD108755,P8756,Amazon,Giza,2,12796.3
ORD108756,P8757,Jumia,Casablanca,3,55391.49
ORD108757,P8758,Jumia,Cairo,1,14147.88
ORD108758,P8759,Souq,Dubai,5,30652.3
ORD108759,P8760,Jumia,Dubai,2,2544.86
ORD108760,P8761,Amazon,Casablanca,2,2241.26
ORD108761,P8762,Souq,Giza,2,14783.72
ORD108762,P8763,Souq,Cairo,2,35817.76
ORD108763,P8764,Jumia,Alexandria,3,35026.47
ORD108764,P8765,Jumia,Dubai,2,31697.72
ORD108765,P8766,Souq,Casablanca,5,65957.3
ORD108766,P8767,Jumia,Giza,2,14034.18
ORD108767,P8768,Amazon,Cairo,2,3536.22
ORD108768,P8769,Souq,Dubai,1,5611.96
ORD108769,P8770,Souq,Dubai,3,1749.99
ORD108770,P8771,Souq,Casablanca,3,603.03
ORD108771,P8772,Souq,Dubai,1,3102.42
ORD108772,P8773,Souq,Giza,2,18243.92
ORD108773,P8774,Amazon,Giza,3,32950.89
ORD108774,P8775,Amazon,Casablanca,4,11274.64
ORD108775,P8776,Souq,Riyadh,4,10057.72
ORD108776,P8777,Amazon,Alexandria,2,6153.58
ORD108777,P8778,Jumia,Dubai,2,25177.88
ORD108778,P8779,Souq,Riyadh,1,12471.57
ORD108779,P8780,Souq,Alexandria,5,11409.35
ORD108780,P8781,Jumia,Giza,5,58674.1
ORD108781,P8782,Souq,Dubai,2,14803.56
ORD108782,P8783,Amazon,Alexandria,1,18318.98
ORD108783,P8784,Jumia,Dubai,1,19081.25
ORD108784,P8785,Souq,Alexandria,4,65405.12
ORD108785,P8786,Souq,Alexandria,5,10549.55
ORD108786,P8787,Jumia,Cairo,1,17879.7
ORD108787,P8788,Souq,Dubai,3,22085.64
ORD108788,P8789,Souq,Riyadh,5,24136.05
ORD108789,P8790,Jumia,Giza,2,21019.48
ORD108790,P8791,Amazon,Casablanca,2,34679.06
ORD108791,P8792,Amazon,Cairo,4,54959.2
ORD108792,P8793,Souq,Alexandria,1,18424.59
ORD108793,P8794,Souq,Dubai,3,14874
ORD108794,P8795,Jumia,Casablanca,5,29921.8
ORD108795,P8796,Souq,Cairo,5,97159.6
ORD108796,P8797,Amazon,Riyadh,5,68971.65
ORD108797,P8798,Souq,Riyadh,4,40458.8
ORD108798,P8799,Amazon,Riyadh,3,476.04
ORD108799,P8800,Jumia,Dubai,5,65333.6
ORD108800,P8801,Souq,Dubai,2,16439.66
ORD108801,P8802,Souq,Cairo,1,16151.07
ORD108802,P8803,Amazon,Giza,3,29412.6
ORD108803,P8804,Souq,Giza,1,518.83
ORD108804,P8805,Amazon,Casablanca,1,14421.97
ORD108805,P8806,Amazon,Casablanca,4,26784.76
ORD108806,P8807,Souq,Giza,3,29152.26
ORD108807,P8808,Jumia,Giza,4,33286.48
ORD108808,P8809,Jumia,Alexandria,3,51523.56
ORD108809,P8810,Jumia,Alexandria,5,33968.1
ORD108810,P8811,Souq,Riyadh,5,19672.9
ORD108811,P8812,Souq,Dubai,1,6757.36
ORD108812,P8813,Amazon,Riyadh,1,14066.26
ORD108813,P8814,Amazon,Cairo,5,61375.1
ORD108814,P8815,Jumia,Alexandria,5,81150.7
ORD108815,P8816,Amazon,Alexandria,2,28588.82
ORD108816,P8817,Jumia,Casablanca,4,60619.48
ORD108817,P8818,Amazon,Alexandria,1,7864.85
ORD108818,P8819,Souq,Cairo,2,37985.52
ORD108819,P8820,Jumia,Cairo,3,12756.39
ORD108820,P8821,Souq,Casablanca,2,11685.44
ORD108821,P8822,Souq,Casablanca,5,63869.55
ORD108822,P8823,Jumia,Giza,5,99844.7
ORD108823,P8824,Souq,Giza,2,9229.26
ORD108824,P8825,Amazon,Cairo,3,49906.38
ORD108825,P8826,Jumia,Dubai,2,7919.14
ORD108826,P8827,Souq,Dubai,4,55831.28
ORD108827,P8828,Amazon,Giza,5,92700.05
ORD108828,P8829,Amazon,Cairo,1,13659.52
ORD108829,P8830,Souq,Giza,4,4545.44
ORD108830,P8831,Amazon,Alexandria,1,16583.55
ORD108831,P8832,Amazon,Alexandria,5,94221.05
ORD108832,P8833,Jumia,Giza,5,89277.85
ORD108833,P8834,Jumia,Cairo,4,11381.24
ORD108834,P8835,Souq,Alexandria,3,9064.17
ORD108835,P8836,Souq,Casablanca,4,59809.44
ORD108836,P8837,Jumia,Giza,3,19102.38
ORD108837,P8838,Jumia,Giza,2,25991.38
ORD108838,P8839,Amazon,Riyadh,3,11991.09
ORD108839,P8840,Amazon,Giza,1,6126.88
ORD108840,P8841,Amazon,Alexandria,3,1198.41
ORD108841,P8842,Souq,Alexandria,3,55470.03
ORD108842,P8843,Amazon,Giza,2,17586.58
ORD108843,P8844,Souq,Alexandria,5,27511.95
ORD108844,P8845,Amazon,Dubai,3,7363.62
ORD108845,P8846,Jumia,Riyadh,2,19566.18
ORD108846,P8847,Souq,Riyadh,2,10390.3
ORD108847,P8848,Jumia,Dubai,1,10473.38
ORD108848,P8849,Amazon,Alexandria,5,25931.15
ORD108849,P8850,Souq,Giza,4,47354.76
ORD108850,P8851,Jumia,Riyadh,1,7914.58
ORD108851,P8852,Amazon,Dubai,4,72631.12
ORD108852,P8853,Jumia,Dubai,1,16873.86
ORD108853,P8854,Amazon,Casablanca,5,35131.5
ORD108854,P8855,Amazon,Dubai,4,63509.36
ORD108855,P8856,Jumia,Alexandria,1,12765.42
ORD108856,P8857,Jumia,Alexandria,5,44360.55
ORD108857,P8858,Souq,Alexandria,1,9152.1
ORD108858,P8859,Souq,Giza,1,13413.7
ORD108859,P8860,Amazon,Giza,1,19623.4
ORD108860,P8861,Jumia,Cairo,1,8702.77
ORD108861,P8862,Souq,Alexandria,2,35641.04
ORD108862,P8863,Amazon,Alexandria,4,5570.36
ORD108863,P8864,Souq,Casablanca,2,10208.06
ORD108864,P8865,Amazon,Cairo,1,11973.71
ORD108865,P8866,Amazon,Alexandria,1,13172.74
ORD108866,P8867,Jumia,Giza,5,8892.55
ORD108867,P8868,Jumia,Casablanca,2,27868.38
ORD108868,P8869,Souq,Riyadh,1,17507.56
ORD108869,P8870,Amazon,Dubai,4,64837.2
ORD108870,P8871,Jumia,Riyadh,3,46149.42
ORD108871,P8872,Jumia,Giza,1,12010.7
ORD108872,P8873,Amazon,Cairo,2,30211.52
ORD108873,P8874,Amazon,Riyadh,4,18618.48
ORD108874,P8875,Souq,Giza,2,28196.6
ORD108875,P8876,Amazon,Giza,4,64681.92
ORD108876,P8877,Jumia,Alexandria,5,35527.7
ORD108877,P8878,Souq,Dubai,2,27637.66
ORD108878,P8879,Souq,Alexandria,2,25973.68
ORD108879,P8880,Souq,Dubai,2,8970.06
ORD108880,P8881,Souq,Riyadh,2,25125.1
ORD108881,P8882,Amazon,Cairo,5,41041.2
ORD108882,P8883,Jumia,Cairo,5,60592.65
ORD108883,P8884,Amazon,Cairo,3,53051.4
ORD108884,P8885,Souq,Alexandria,1,16070.18
ORD108885,P8886,Souq,Dubai,5,96989.65
ORD108886,P8887,Souq,Alexandria,3,16116.45
ORD108887,P8888,Jumia,Cairo,4,21052.56
ORD108888,P8889,Jumia,Riyadh,1,17333.76
ORD108889,P8890,Jumia,Alexandria,1,15196.76
ORD108890,P8891,Jumia,Alexandria,2,2421.24
ORD108891,P8892,Souq,Riyadh,3,47357.85
ORD108892,P8893,Jumia,Casablanca,4,8367.32
ORD108893,P8894,Jumia,Alexandria,5,21082.75
ORD108894,P8895,Amazon,Riyadh,5,38303.6
ORD108895,P8896,Jumia,Dubai,3,32223.66
ORD108896,P8897,Jumia,Dubai,5,2901.65
ORD108897,P8898,Jumia,Cairo,5,69706.5
ORD108898,P8899,Souq,Alexandria,2,10245.36
ORD108899,P8900,Souq,Casablanca,4,25893.2
ORD108900,P8901,Souq,Giza,4,69043.24
ORD108901,P8902,Jumia,Cairo,2,25043.64
ORD108902,P8903,Souq,Dubai,1,10347.36
ORD108903,P8904,Souq,Giza,2,6125.18
ORD108904,P8905,Amazon,Riyadh,5,17930.25
ORD108905,P8906,Jumia,Casablanca,1,3835.46
ORD108906,P8907,Souq,Casablanca,2,16362.32
ORD108907,P8908,Jumia,Alexandria,1,17212.08
ORD108908,P8909,Souq,Alexandria,1,5672.99
ORD108909,P8910,Amazon,Dubai,5,79875.05
ORD108910,P8911,Souq,Alexandria,2,16428.1
ORD108911,P8912,Jumia,Riyadh,5,29703.25
ORD108912,P8913,Jumia,Riyadh,4,3335.36
ORD108913,P8914,Amazon,Dubai,5,85282.25
ORD108914,P8915,Souq,Cairo,5,58275.2
ORD108915,P8916,Jumia,Alexandria,4,68203.96
ORD108916,P8917,Amazon,Casablanca,1,13907.1
ORD108917,P8918,Jumia,Alexandria,2,31597.28
ORD108918,P8919,Souq,Alexandria,4,25469.24
ORD108919,P8920,Jumia,Giza,3,12530.58
ORD108920,P8921,Souq,Cairo,2,534.02
ORD108921,P8922,Jumia,Dubai,4,34877.6
ORD108922,P8923,Amazon,Riyadh,3,25255.95
ORD108923,P8924,Jumia,Dubai,1,9713.65
ORD108924,P8925,Amazon,Riyadh,4,75751.52
ORD108925,P8926,Souq,Dubai,1,8170.54
ORD108926,P8927,Jumia,Dubai,2,25366.18
ORD108927,P8928,Amazon,Casablanca,3,38441.64
ORD108928,P8929,Souq,Dubai,5,75658.95
ORD108929,P8930,Amazon,Cairo,5,40944.85
ORD108930,P8931,Souq,Cairo,4,31182.56
ORD108931,P8932,Jumia,Giza,2,372.86
ORD108932,P8933,Souq,Cairo,1,208.84
ORD108933,P8934,Amazon,Alexandria,5,77364.3
ORD108934,P8935,Jumia,Dubai,1,2141.49
ORD108935,P8936,Jumia,Riyadh,3,11050.92
ORD108936,P8937,Jumia,Giza,1,15275.84
ORD108937,P8938,Jumia,Dubai,2,5752.34
ORD108938,P8939,Amazon,Dubai,4,12239.76
ORD108939,P8940,Souq,Riyadh,4,44452.28
ORD108940,P8941,Amazon,Dubai,4,45710
ORD108941,P8942,Souq,Riyadh,4,1143.88
ORD108942,P8943,Jumia,Cairo,4,76398.6
ORD108943,P8944,Souq,Giza,4,46646.8
ORD108944,P8945,Amazon,Cairo,3,16009.59
ORD108945,P8946,Souq,Dubai,4,9669.56
ORD108946,P8947,Jumia,Giza,4,50598.12
ORD108947,P8948,Souq,Riyadh,4,19027.2
ORD108948,P8949,Jumia,Casablanca,5,87457.85
ORD108949,P8950,Jumia,Giza,1,9515.66
ORD108950,P8951,Amazon,Alexandria,5,32744.55
ORD108951,P8952,Jumia,Riyadh,3,40991.28
ORD108952,P8953,Souq,Riyadh,5,59408.1
ORD108953,P8954,Amazon,Giza,3,11063.85
ORD108954,P8955,Jumia,Casablanca,3,6834.18
ORD108955,P8956,Souq,Casablanca,2,10130.34
ORD108956,P8957,Jumia,Dubai,3,47045.88
ORD108957,P8958,Souq,Riyadh,2,39224.54
ORD108958,P8959,Amazon,Cairo,4,79103.84
ORD108959,P8960,Souq,Alexandria,2,27475.32
ORD108960,P8961,Souq,Riyadh,2,18424.58
ORD108961,P8962,Jumia,Alexandria,3,44286.03
ORD108962,P8963,Souq,Cairo,3,6858.39
ORD108963,P8964,Souq,Alexandria,2,17039.22
ORD108964,P8965,Amazon,Alexandria,3,30186.96
ORD108965,P8966,Amazon,Dubai,3,1191.39
ORD108966,P8967,Souq,Giza,2,4045.44
ORD108967,P8968,Amazon,Alexandria,5,52856.9
ORD108968,P8969,Souq,Dubai,1,17295.75
ORD108969,P8970,Amazon,Cairo,5,31003.1
ORD108970,P8971,Amazon,Riyadh,2,13798.64
ORD108971,P8972,Souq,Casablanca,3,18892.53
ORD108972,P8973,Amazon,Riyadh,1,13140.16
ORD108973,P8974,Jumia,Dubai,3,49714.05
ORD108974,P8975,Jumia,Dubai,1,11293.78
ORD108975,P8976,Amazon,Dubai,5,81445.9
ORD108976,P8977,Souq,Dubai,4,41687.4
ORD108977,P8978,Souq,Alexandria,3,31982.46
ORD108978,P8979,Amazon,Giza,3,55082.7
ORD108979,P8980,Amazon,Casablanca,5,74957.75
ORD108980,P8981,Amazon,Cairo,3,39182.16
ORD108981,P8982,Jumia,Dubai,4,47882.48
ORD108982,P8983,Amazon,Giza,3,53472.75
ORD108983,P8984,Amazon,Alexandria,3,47972.01
ORD108984,P8985,Jumia,Alexandria,4,7063.08
ORD108985,P8986,Souq,Casablanca,2,22723.94
ORD108986,P8987,Jumia,Casablanca,5,91780.1
ORD108987,P8988,Souq,Giza,3,40802.67
ORD108988,P8989,Amazon,Alexandria,3,40656.3
ORD108989,P8990,Jumia,Alexandria,3,48882.93
ORD108990,P8991,Amazon,Giza,3,27646.74
ORD108991,P8992,Souq,Dubai,2,19784.2
ORD108992,P8993,Souq,Cairo,3,46587.81
ORD108993,P8994,Jumia,Cairo,1,3051.02
ORD108994,P8995,Souq,Riyadh,1,14521.03
ORD108995,P8996,Jumia,Dubai,5,23803.35
ORD108996,P8997,Jumia,Riyadh,3,23041.53
ORD108997,P8998,Jumia,Riyadh,5,31782.2
ORD108998,P8999,Amazon,Giza,3,9108.87
ORD108999,P9000,Amazon,Alexandria,3,25510.74
ORD109000,P9001,Souq,Alexandria,5,84774
ORD109001,P9002,Amazon,Dubai,5,74127.55
ORD109002,P9003,Amazon,Giza,4,55544.88
ORD109003,P9004,Jumia,Riyadh,2,10015.52
ORD109004,P9005,Souq,Riyadh,1,10188.91
ORD109005,P9006,Jumia,Giza,5,3588.8
ORD109006,P9007,Amazon,Dubai,2,32915.24
ORD109007,P9008,Jumia,Cairo,5,66511.9
ORD109008,P9009,Jumia,Casablanca,2,5954.48
ORD109009,P9010,Souq,Casablanca,1,16389.07
ORD109010,P9011,Jumia,Giza,1,6541.61
ORD109011,P9012,Souq,Dubai,1,1576.9
ORD109012,P9013,Amazon,Riyadh,5,20122.55
ORD109013,P9014,Souq,Casablanca,2,21810.8
ORD109014,P9015,Jumia,Alexandria,4,41403.96
ORD109015,P9016,Souq,Riyadh,1,13576.36
ORD109016,P9017,Jumia,Cairo,1,16347.34
ORD109017,P9018,Amazon,Alexandria,1,17334.07
ORD109018,P9019,Amazon,Dubai,2,37834.62
ORD109019,P9020,Amazon,Riyadh,5,78992.2
ORD109020,P9021,Jumia,Alexandria,4,33957.88
ORD109021,P9022,Amazon,Cairo,4,12212.56
ORD109022,P9023,Souq,Casablanca,1,2972.01
ORD109023,P9024,Souq,Giza,3,2288.79
ORD109024,P9025,Amazon,Alexandria,1,5108.35
ORD109025,P9026,Jumia,Dubai,5,74159.65
ORD109026,P9027,Jumia,Cairo,2,28524.54
ORD109027,P9028,Amazon,Casablanca,3,18264.33
ORD109028,P9029,Amazon,Giza,2,35946
ORD109029,P9030,Amazon,Alexandria,5,84912.05
ORD109030,P9031,Amazon,Alexandria,2,26179.72
ORD109031,P9032,Amazon,Riyadh,2,14516.24
ORD109032,P9033,Souq,Alexandria,2,9907.04
ORD109033,P9034,Souq,Dubai,4,34125.36
ORD109034,P9035,Amazon,Cairo,1,6329.56
ORD109035,P9036,Souq,Dubai,2,25526.84
ORD109036,P9037,Souq,Cairo,3,48914.16
ORD109037,P9038,Souq,Casablanca,2,38462.92
ORD109038,P9039,Souq,Cairo,2,14512.52
ORD109039,P9040,Amazon,Alexandria,2,27586.62
ORD109040,P9041,Souq,Cairo,3,49327.32
ORD109041,P9042,Souq,Casablanca,2,28172.7
ORD109042,P9043,Souq,Casablanca,2,37102.62
ORD109043,P9044,Amazon,Dubai,3,2165.61
ORD109044,P9045,Souq,Riyadh,2,23687.54
ORD109045,P9046,Amazon,Riyadh,5,87883.45
ORD109046,P9047,Souq,Alexandria,5,22972.3
ORD109047,P9048,Souq,Casablanca,4,44371.64
ORD109048,P9049,Amazon,Cairo,4,65223.64
ORD109049,P9050,Souq,Casablanca,4,24627.36
ORD109050,P9051,Amazon,Alexandria,1,9702.25
ORD109051,P9052,Souq,Riyadh,2,30130.64
ORD109052,P9053,Jumia,Alexandria,3,49955.49
ORD109053,P9054,Souq,Alexandria,3,18692.43
ORD109054,P9055,Amazon,Casablanca,4,6003.12
ORD109055,P9056,Amazon,Alexandria,2,31534.6
ORD109056,P9057,Amazon,Dubai,2,38299.88
ORD109057,P9058,Amazon,Alexandria,4,28961.44
ORD109058,P9059,Souq,Cairo,5,65750.55
ORD109059,P9060,Jumia,Riyadh,5,96128
ORD109060,P9061,Souq,Riyadh,5,1903.2
ORD109061,P9062,Jumia,Giza,5,98066.3
ORD109062,P9063,Jumia,Giza,5,71680.65
ORD109063,P9064,Jumia,Giza,5,90870.4
ORD109064,P9065,Amazon,Alexandria,2,36453.12
ORD109065,P9066,Souq,Casablanca,3,23431.56
ORD109066,P9067,Souq,Riyadh,5,57152.6
ORD109067,P9068,Amazon,Giza,4,67821.92
ORD109068,P9069,Amazon,Alexandria,3,34138.86
ORD109069,P9070,Souq,Giza,4,33450.4
ORD109070,P9071,Amazon,Casablanca,3,42800.91
ORD109071,P9072,Jumia,Giza,3,20504.31
ORD109072,P9073,Souq,Casablanca,1,13060.05
ORD109073,P9074,Souq,Casablanca,3,10065.21
ORD109074,P9075,Amazon,Giza,1,712.12
ORD109075,P9076,Souq,Giza,5,11670.3
ORD109076,P9077,Jumia,Giza,3,23010.3
ORD109077,P9078,Amazon,Riyadh,4,25493.6
ORD109078,P9079,Souq,Alexandria,2,32653.68
ORD109079,P9080,Amazon,Riyadh,2,27037.8
ORD109080,P9081,Amazon,Giza,1,3160.36
ORD109081,P9082,Souq,Alexandria,3,8567.01
ORD109082,P9083,Souq,Alexandria,3,40883.46
ORD109083,P9084,Souq,Giza,5,38670.7
ORD109084,P9085,Amazon,Riyadh,1,19679.46
ORD109085,P9086,Amazon,Cairo,5,2026.6
ORD109086,P9087,Jumia,Riyadh,4,18199.04
ORD109087,P9088,Jumia,Dubai,1,8387.99
ORD109088,P9089,Souq,Dubai,4,1937
ORD109089,P9090,Jumia,Cairo,2,34937.72
ORD109090,P9091,Amazon,Giza,3,37702.89
ORD109091,P9092,Jumia,Cairo,2,27673.16
ORD109092,P9093,Amazon,Cairo,3,25581.9
ORD109093,P9094,Amazon,Alexandria,4,33863.24
ORD109094,P9095,Amazon,Giza,5,7633.3
ORD109095,P9096,Jumia,Cairo,1,1714
ORD109096,P9097,Souq,Alexandria,1,17393.62
ORD109097,P9098,Souq,Riyadh,1,12061.76
ORD109098,P9099,Jumia,Alexandria,1,5714.47
ORD109099,P9100,Jumia,Alexandria,3,57714.75
ORD109100,P9101,Amazon,Giza,5,9433.05
ORD109101,P9102,Amazon,Riyadh,1,2445.75
ORD109102,P9103,Jumia,Casablanca,2,4064.16
ORD109103,P9104,Amazon,Giza,5,63760.85
ORD109104,P9105,Jumia,Giza,3,39444.03
ORD109105,P9106,Souq,Riyadh,3,47721.12
ORD109106,P9107,Souq,Riyadh,5,60950.85
ORD109107,P9108,Souq,Riyadh,1,1178.53
ORD109108,P9109,Souq,Giza,1,15526.35
ORD109109,P9110,Souq,Giza,3,19818.93
ORD109110,P9111,Amazon,Riyadh,1,3239.74
ORD109111,P9112,Amazon,Riyadh,3,54971.64
ORD109112,P9113,Jumia,Giza,4,5961.96
ORD109113,P9114,Souq,Casablanca,4,3593.36
ORD109114,P9115,Jumia,Riyadh,5,49124.8
ORD109115,P9116,Jumia,Casablanca,5,13004.9
ORD109116,P9117,Jumia,Dubai,2,27841.36
ORD109117,P9118,Jumia,Dubai,5,36588.8
ORD109118,P9119,Amazon,Riyadh,3,7051.14
ORD109119,P9120,Amazon,Riyadh,1,17446.5
ORD109120,P9121,Amazon,Giza,2,22975.28
ORD109121,P9122,Amazon,Giza,1,8730.84
ORD109122,P9123,Jumia,Dubai,4,38476.84
ORD109123,P9124,Souq,Giza,1,15426.38
ORD109124,P9125,Amazon,Alexandria,2,8849.36
ORD109125,P9126,Souq,Dubai,1,16729.37
ORD109126,P9127,Souq,Casablanca,5,58106.9
ORD109127,P9128,Amazon,Cairo,3,35018.22
ORD109128,P9129,Amazon,Cairo,1,1333.27
ORD109129,P9130,Jumia,Cairo,3,24975.33
ORD109130,P9131,Souq,Alexandria,2,12753.32
ORD109131,P9132,Souq,Alexandria,1,8140.55
ORD109132,P9133,Souq,Dubai,1,11260.21
ORD109133,P9134,Jumia,Casablanca,5,99220.55
ORD109134,P9135,Souq,Dubai,3,39873.18
ORD109135,P9136,Jumia,Alexandria,3,55410.48
ORD109136,P9137,Amazon,Alexandria,1,17680.99
ORD109137,P9138,Amazon,Cairo,4,49421.72
ORD109138,P9139,Souq,Giza,5,61429
ORD109139,P9140,Amazon,Alexandria,3,39644.76
ORD109140,P9141,Souq,Casablanca,3,24558.93
ORD109141,P9142,Souq,Dubai,1,6697.2
ORD109142,P9143,Souq,Casablanca,1,15308.02
ORD109143,P9144,Jumia,Dubai,5,64417.75
ORD109144,P9145,Amazon,Cairo,3,23683.14
ORD109145,P9146,Amazon,Alexandria,5,29165.9
ORD109146,P9147,Souq,Casablanca,4,18696.32
ORD109147,P9148,Souq,Cairo,3,32179.56
ORD109148,P9149,Amazon,Alexandria,1,12656.45
ORD109149,P9150,Souq,Riyadh,1,6282.3
ORD109150,P9151,Jumia,Giza,1,19824.23
ORD109151,P9152,Souq,Giza,2,19598.88
ORD109152,P9153,Amazon,Cairo,2,13969.66
ORD109153,P9154,Souq,Dubai,1,11975.06
ORD109154,P9155,Souq,Casablanca,5,73679.75
ORD109155,P9156,Souq,Dubai,2,3166.4
ORD109156,P9157,Jumia,Casablanca,1,3559.25
ORD109157,P9158,Souq,Casablanca,1,14348.06
ORD109158,P9159,Amazon,Cairo,2,12813.54
ORD109159,P9160,Jumia,Cairo,1,10727.09
ORD109160,P9161,Jumia,Giza,3,19197.57
ORD109161,P9162,Jumia,Casablanca,5,37526.65
ORD109162,P9163,Amazon,Giza,1,5475.57
ORD109163,P9164,Amazon,Dubai,1,11354.27
ORD109164,P9165,Jumia,Casablanca,4,10131.32
ORD109165,P9166,Souq,Casablanca,5,59685.65
ORD109166,P9167,Amazon,Cairo,5,39463.5
ORD109167,P9168,Jumia,Giza,1,1257.81
ORD109168,P9169,Amazon,Cairo,4,78329.76
ORD109169,P9170,Souq,Casablanca,2,5687.74
ORD109170,P9171,Amazon,Riyadh,1,16099.58
ORD109171,P9172,Amazon,Riyadh,4,29896.4
ORD109172,P9173,Jumia,Casablanca,2,6788.92
ORD109173,P9174,Jumia,Cairo,3,25032.3
ORD109174,P9175,Amazon,Alexandria,1,10312.89
ORD109175,P9176,Jumia,Alexandria,2,34590.88
ORD109176,P9177,Souq,Casablanca,5,23206.7
ORD109177,P9178,Amazon,Dubai,5,60819.95
ORD109178,P9179,Souq,Alexandria,4,53362.8
ORD109179,P9180,Souq,Riyadh,4,56716.32
ORD109180,P9181,Jumia,Riyadh,1,6004.75
ORD109181,P9182,Amazon,Casablanca,1,15150.69
ORD109182,P9183,Jumia,Giza,3,57489.39
ORD109183,P9184,Jumia,Giza,1,852.7
ORD109184,P9185,Souq,Giza,5,13402.55
ORD109185,P9186,Souq,Giza,2,26329.74
ORD109186,P9187,Souq,Cairo,5,95546.7
ORD109187,P9188,Amazon,Alexandria,5,54435.45
ORD109188,P9189,Amazon,Casablanca,2,26428.56
ORD109189,P9190,Souq,Cairo,1,11624.21
ORD109190,P9191,Souq,Cairo,3,39445.68
ORD109191,P9192,Jumia,Cairo,3,43730.94
ORD109192,P9193,Amazon,Riyadh,5,51417.2
ORD109193,P9194,Amazon,Dubai,2,9985.54
ORD109194,P9195,Amazon,Dubai,1,12145.42
ORD109195,P9196,Amazon,Dubai,5,22430
ORD109196,P9197,Souq,Riyadh,1,3255.24
ORD109197,P9198,Amazon,Giza,5,40641.65
ORD109198,P9199,Amazon,Dubai,4,50449.88
ORD109199,P9200,Souq,Giza,3,9677.46
ORD109200,P9201,Amazon,Casablanca,2,5351.1
ORD109201,P9202,Souq,Giza,1,4989.33
ORD109202,P9203,Jumia,Alexandria,5,31845.75
ORD109203,P9204,Jumia,Giza,1,13774.71
ORD109204,P9205,Souq,Cairo,5,78073.95
ORD109205,P9206,Souq,Alexandria,5,74817.1
ORD109206,P9207,Amazon,Dubai,4,24253.72
ORD109207,P9208,Amazon,Giza,5,63905.3
ORD109208,P9209,Amazon,Giza,5,45141.5
ORD109209,P9210,Jumia,Cairo,1,15830.29
ORD109210,P9211,Souq,Dubai,1,611.77
ORD109211,P9212,Jumia,Giza,5,25164.15
ORD109212,P9213,Souq,Dubai,2,13069.74
ORD109213,P9214,Amazon,Giza,4,78151.44
ORD109214,P9215,Souq,Alexandria,3,15712.29
ORD109215,P9216,Amazon,Cairo,1,2598.56
ORD109216,P9217,Jumia,Alexandria,1,13621.89
ORD109217,P9218,Amazon,Giza,3,25478.34
ORD109218,P9219,Amazon,Alexandria,2,3401.16
ORD109219,P9220,Souq,Casablanca,3,43893.42
ORD109220,P9221,Amazon,Alexandria,4,7272.92
ORD109221,P9222,Amazon,Dubai,5,73988.35
ORD109222,P9223,Souq,Cairo,4,49536.56
ORD109223,P9224,Amazon,Riyadh,3,44465.7
ORD109224,P9225,Jumia,Riyadh,2,18468.86
ORD109225,P9226,Souq,Alexandria,2,27745.82
ORD109226,P9227,Jumia,Casablanca,3,7611.69
ORD109227,P9228,Amazon,Riyadh,4,74174.68
ORD109228,P9229,Jumia,Alexandria,1,15642.53
ORD109229,P9230,Amazon,Giza,2,20578.9
ORD109230,P9231,Amazon,Riyadh,1,18564
ORD109231,P9232,Souq,Dubai,2,16633.68
ORD109232,P9233,Jumia,Dubai,2,24052.38
ORD109233,P9234,Jumia,Riyadh,4,77205.04
ORD109234,P9235,Souq,Dubai,4,61052.24
ORD109235,P9236,Amazon,Cairo,5,18433
ORD109236,P9237,Jumia,Giza,1,13187.2
ORD109237,P9238,Amazon,Giza,3,54254.82
ORD109238,P9239,Jumia,Cairo,4,24063.44
ORD109239,P9240,Souq,Giza,1,13050.69
ORD109240,P9241,Jumia,Riyadh,4,23762.92
ORD109241,P9242,Amazon,Dubai,2,20736.16
ORD109242,P9243,Jumia,Cairo,4,57198.8
ORD109243,P9244,Jumia,Cairo,4,22122.72
ORD109244,P9245,Jumia,Casablanca,3,11800.92
ORD109245,P9246,Jumia,Dubai,3,11383.59
ORD109246,P9247,Jumia,Cairo,2,25634.44
ORD109247,P9248,Jumia,Casablanca,4,7082.52
ORD109248,P9249,Souq,Dubai,4,56487.72
ORD109249,P9250,Souq,Cairo,1,14949.55
ORD109250,P9251,Souq,Riyadh,4,26236.2
ORD109251,P9252,Souq,Cairo,2,3286.64
ORD109252,P9253,Amazon,Cairo,4,35133.84
ORD109253,P9254,Souq,Casablanca,2,14596.3
ORD109254,P9255,Souq,Cairo,1,6121.53
ORD109255,P9256,Amazon,Dubai,3,33983.67
ORD109256,P9257,Jumia,Giza,3,24746.22
ORD109257,P9258,Amazon,Riyadh,1,4635.22
ORD109258,P9259,Jumia,Dubai,5,89403.85
